DSM,Des Moines International Airport,41.534000396728516,-93.66310119628906,958,large_airport
SBA,Santa Barbara Municipal Airport,34.42620087,-119.8399963,13,medium_airport
LIT,Bill & Hillary Clinton National Airport/Adams Field,34.729400634799994,-92.2242965698,262,large_airport
PSP,Palm Springs International Airport,33.8297004699707,-116.50700378417969,477,medium_airport
BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,335,medium_airport
BFI,Boeing Field King County International Airport,47.529998779296875,-122.302001953125,21,large_airport
GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,925,large_airport
PNS,Pensacola Regional Airport,30.473400115967,-87.186599731445,121,medium_airport
VGT,North Las Vegas Airport,36.21070098877,-115.19400024414,2205,medium_airport
MRY,Monterey Peninsula Airport,36.58700180053711,-121.84300231933594,257,medium_airport
TEB,Teterboro Airport,40.85010147089999,-74.060798645,9,medium_airport
RAP,Rapid City Regional Airport,44.0452995300293,-103.05699920654297,3204,medium_airport
TYS,McGhee Tyson Airport,35.81100082,-83.9940033,981,large_airport
LEX,Blue Grass Airport,38.0364990234375,-84.60590362548828,979,large_airport
TLH,Tallahassee Regional Airport,30.396499633789062,-84.35030364990234,81,large_airport
BGR,Bangor International Airport,44.80739974975586,-68.8281021118164,192,large_airport
GSP,Greenville Spartanburg International Airport,34.8956985474,-82.2189025879,964,large_airport
SRQ,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,30,large_airport
SMO,Santa Monica Municipal Airport,34.015800476100004,-118.450996399,177,small_airport
DAB,Daytona Beach International Airport,29.179899,-81.058098,34,large_airport
EYW,Key West International Airport,24.556100845336914,-81.75959777832031,3,medium_airport
PIE,St Petersburg Clearwater International Airport,27.91020012,-82.68740082,11,medium_airport
VNY,Van Nuys Airport,34.209800720215,-118.48999786377,802,medium_airport
FAT,Fresno Yosemite International Airport,36.77619934082031,-119.71800231933594,336,medium_airport
SAF,Santa Fe Municipal Airport,35.617099762,-106.088996887,6348,medium_airport
LBB,Lubbock Preston Smith International Airport,33.663601,-101.822998,3282,large_airport
PDK,DeKalb Peachtree Airport,33.8755989075,-84.3020019531,1003,medium_airport
NEW,Lakefront Airport,30.042400360107,-90.028297424316,8,medium_airport
MYF,Montgomery-Gibbs Executive Airport,32.8157,-117.139999,427,small_airport
CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,1228,medium_airport
BLI,Bellingham International Airport,48.79280090332031,-122.53800201416016,170,medium_airport
FXE,Fort Lauderdale Executive Airport,26.1972999573,-80.1707000732,13,medium_airport
AMA,Rick Husband Amarillo International Airport,35.219398,-101.706001,3607,large_airport
CHA,Lovell Field,35.035301208496094,-85.20379638671875,683,large_airport
CHO,Charlottesville Albemarle Airport,38.13859939575195,-78.4529037475586,639,medium_airport
LIH,Lihue Airport,21.97599983215332,-159.33900451660156,153,medium_airport
CAE,Columbia Metropolitan Airport,33.93880081176758,-81.11949920654297,236,large_airport
APA,Centennial Airport,39.57009888,-104.848999,5885,medium_airport
ISM,Kissimmee Gateway Airport,28.2898006439,-81.4371032715,82,medium_airport
GRB,Austin Straubel International Airport,44.48509979248047,-88.12960052490234,695,large_airport
MDT,Harrisburg International Airport,40.1935005188,-76.7633972168,310,medium_airport
APC,Napa County Airport,38.2132,-122.280998,35,small_airport
BIL,Billings Logan International Airport,45.807701110839844,-108.54299926757812,3652,large_airport
CCR,Buchanan Field,37.9897003174,-122.056999207,26,small_airport
SCF,Scottsdale Airport,33.622898101807,-111.91100311279,1510,small_airport
AVL,Asheville Regional Airport,35.43619918823242,-82.54180145263672,2165,large_airport
JAC,Jackson Hole Airport,43.6072998046875,-110.73799896240234,6451,medium_airport
SBP,San Luis County Regional Airport,35.236801147499996,-120.641998291,212,medium_airport
HSV,Huntsville International Carl T Jones Field,34.637199401855,-86.775100708008,629,large_airport
CID,The Eastern Iowa Airport,41.884700775146484,-91.71080017089844,869,large_airport
SFB,Orlando Sanford International Airport,28.777599334716797,-81.23750305175781,55,large_airport
SBN,South Bend Regional Airport,41.70869827270508,-86.31729888916016,799,large_airport
SGF,Springfield Branson National Airport,37.24570084,-93.38860321,1268,large_airport
ISP,Long Island Mac Arthur Airport,40.79520035,-73.10019684,99,medium_airport
LVK,Livermore Municipal Airport,37.6934013367,-121.819999695,400,small_airport
PAO,Palo Alto Airport of Santa Clara County,37.461101532,-122.114997864,4,small_airport
SDX,Sedona Airport,34.848598480225,-111.78800201416,4830,small_airport
GNV,Gainesville Regional Airport,29.6900997162,-82.2717971802,152,medium_airport
ITO,Hilo International Airport,19.721399307250977,-155.04800415039062,38,medium_airport
SAC,Sacramento Executive Airport,38.5125007629,-121.492996216,24,medium_airport
STS,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,128,medium_airport
ORL,Orlando Executive Airport,28.5455,-81.332901,113,small_airport
MYR,Myrtle Beach International Airport,33.6796989441,-78.9282989502,25,medium_airport
EUG,Mahlon Sweet Field,44.12459945678711,-123.21199798583984,374,medium_airport
SWF,Stewart International Airport,41.50410079956055,-74.10479736328125,491,medium_airport
PRC,Ernest A. Love Field,34.65449905,-112.4199982,5045,medium_airport
CLD,Mc Clellan-Palomar Airport,33.12829971,-117.2799988,331,medium_airport
BED,Laurence G Hanscom Field,42.47000122,-71.28900146,133,medium_airport
APF,Naples Municipal Airport,26.1525993347,-81.7752990723,8,medium_airport
HSH,Henderson Executive Airport,35.9728012085,-115.134002686,2492,small_airport
MOB,Mobile Regional Airport,30.691200256348,-88.242797851562,219,large_airport
AVP,Wilkes Barre Scranton International Airport,41.338500976599995,-75.72339630130001,962,medium_airport
OPF,Opa-locka Executive Airport,25.907,-80.278397,8,medium_airport
SQL,San Carlos Airport,37.511901855469,-122.25,5,small_airport
WVI,Watsonville Municipal Airport,36.9356994629,-121.790000916,163,small_airport
FWA,Fort Wayne International Airport,40.97850037,-85.19509888,814,large_airport
FLG,Flagstaff Pulliam Airport,35.13850021,-111.6709976,7014,medium_airport
FAI,Fairbanks International Airport,64.81510162,-147.8560028,439,large_airport
LAL,Lakeland Linder International Airport,27.988899,-82.018602,142,medium_airport
FSD,Joe Foss Field Airport,43.582000732400004,-96.741897583,1429,medium_airport
ABE,Lehigh Valley International Airport,40.652099609375,-75.44080352783203,393,medium_airport
PRB,Paso Robles Municipal Airport,35.67290115,-120.6269989,840,medium_airport
UST,Northeast Florida Regional Airport,29.9592,-81.339798,10,medium_airport
CRW,Yeager Airport,38.37310028076172,-81.59320068359375,981,large_airport
RST,Rochester International Airport,43.90829849243164,-92.5,1317,large_airport
ASE,Aspen-Pitkin Co/Sardy Field,39.22320175,-106.8690033,7820,medium_airport
ADS,Addison Airport,32.9686012268,-96.8364028931,644,small_airport
DLH,Duluth International Airport,46.8420982361,-92.19360351559999,1428,large_airport
GTF,Great Falls International Airport,47.48199844,-111.3710022,3680,medium_airport
ILM,Wilmington International Airport,34.270599365234375,-77.90260314941406,32,medium_airport
LUK,Cincinnati Municipal Airport Lunken Field,39.10329819,-84.41860199,483,medium_airport
ROA,Roanoke–Blacksburg Regional Airport,37.3255,-79.975403,1175,large_airport
FAR,Hector International Airport,46.92070007324219,-96.81580352783203,902,medium_airport
GCN,Grand Canyon National Park Airport,35.95240020751953,-112.14700317382812,6609,medium_airport
LNK,Lincoln Airport,40.85100173950195,-96.75920104980469,1219,medium_airport
PUB,Pueblo Memorial Airport,38.289100646972656,-104.49700164794922,4726,small_airport
HWD,Hayward Executive Airport,37.659198761,-122.122001648,52,small_airport
MVY,Martha's Vineyard Airport,41.3931007385,-70.6143035889,67,small_airport
DVT,Phoenix Deer Valley Airport,33.6883010864,-112.083000183,1478,small_airport
BTR,Baton Rouge Metropolitan Airport,30.533199,-91.149597,70,medium_airport
CMI,University of Illinois Willard Airport,40.03919983,-88.27809906,755,medium_airport
MSO,Missoula International Airport,46.91630173,-114.0910034,3206,medium_airport
YUM,Yuma MCAS/Yuma International Airport,32.65660095,-114.6060028,213,medium_airport
PAE,Snohomish County (Paine Field) Airport,47.90629959,-122.2819977,606,medium_airport
AVX,Catalina Airport,33.4049,-118.416,1602,small_airport
RBF,Big Bear City Airport,34.2638015747,-116.856002808,6752,small_airport
JAN,Jackson-Medgar Wiley Evers International Airport,32.3111991882,-90.0758972168,346,large_airport
FNT,Bishop International Airport,42.96540069580078,-83.74359893798828,782,medium_airport
MLB,Melbourne International Airport,28.102800369262695,-80.64530181884766,33,medium_airport
FTW,Fort Worth Meacham International Airport,32.819801,-97.362396,710,large_airport
BFL,Meadows Field,35.43360138,-119.0569992,510,medium_airport
BKL,Burke Lakefront Airport,41.51750183105469,-81.68329620361328,583,medium_airport
SEE,Gillespie Field,32.826198577881,-116.97200012207,388,small_airport
GPT,Gulfport Biloxi International Airport,30.40730094909668,-89.07009887695312,28,large_airport
AZO,Kalamazoo Battle Creek International Airport,42.234901428222656,-85.5521011352539,874,medium_airport
MFR,Rogue Valley International Medford Airport,42.37419891357422,-122.87300109863281,1335,medium_airport
ACK,Nantucket Memorial Airport,41.25310135,-70.06020355,47,medium_airport
TVL,Lake Tahoe Airport,38.89390182495117,-119.99500274658203,6264,medium_airport
VRB,Vero Beach Regional Airport,27.6556,-80.417901,24,medium_airport
MSC,Falcon Field,33.4608001709,-111.727996826,1394,small_airport
RBK,French Valley Airport,33.5741996765,-117.127998352,1350,small_airport
RHV,Reid-Hillview Airport of Santa Clara County,37.332901001,-121.819000244,135,small_airport
GJT,Grand Junction Regional Airport,39.1223983765,-108.527000427,4858,medium_airport
LAN,Capital City Airport,42.77870178222656,-84.58740234375,861,medium_airport
FRG,Republic Airport,40.7288017273,-73.4133987427,82,medium_airport
SGU,St George Municipal Airport,37.036389,-113.510306,2941,medium_airport
FRD,Friday Harbor Airport,48.5219993591,-123.024002075,113,small_airport
FUL,Fullerton Municipal Airport,33.8720016479,-117.980003357,96,small_airport
TOL,Toledo Express Airport,41.58679962,-83.80780029,683,large_airport
BIS,Bismarck Municipal Airport,46.772701263427734,-100.74600219726562,1661,medium_airport
RDD,Redding Municipal Airport,40.50899887,-122.2929993,505,medium_airport
SMX,Santa Maria Pub/Capt G Allan Hancock Field,34.89889908,-120.4570007,261,medium_airport
IFP,Laughlin Bullhead International Airport,35.15739822,-114.5599976,701,small_airport
AZA,Phoenix-Mesa-Gateway Airport,33.30780029,-111.6549988,1382,medium_airport
OXR,Oxnard Airport,34.200801849365,-119.20700073242,45,medium_airport
HIO,Portland Hillsboro Airport,45.540401,-122.949997,208,medium_airport
COA,Columbia Airport,38.030399322499996,-120.415000916,2118,small_airport
CRP,Corpus Christi International Airport,27.77039909362793,-97.5011978149414,44,large_airport
MLI,Quad City International Airport,41.44850158691406,-90.50749969482422,590,large_airport
PHF,Newport News Williamsburg International Airport,37.13190079,-76.49299622,42,large_airport
ELM,Elmira Corning Regional Airport,42.1599006652832,-76.8916015625,954,medium_airport
MFE,Mc Allen Miller International Airport,26.17580032,-98.23860168,107,medium_airport
MAF,Midland International Airport,31.9424991607666,-102.2020034790039,2871,medium_airport
GON,Groton New London Airport,41.330101013183594,-72.04509735107422,9,medium_airport
POU,Dutchess County Airport,41.6265983581543,-73.88420104980469,165,medium_airport
XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,1287,medium_airport
HFD,Hartford Brainard Airport,41.736698150635,-72.649398803711,18,medium_airport
MTH,The Florida Keys Marathon Airport,24.726101,-81.051399,5,medium_airport
TKF,Truckee Tahoe Airport,39.319999694799996,-120.13999939,5900,medium_airport
TOA,Zamperini Field,33.803398132324,-118.33999633789,103,small_airport
SHV,Shreveport Regional Airport,32.446602,-93.8256,258,medium_airport
MGM,Montgomery Regional (Dannelly Field) Airport,32.30059814,-86.39399719,221,large_airport
BDR,Igor I Sikorsky Memorial Airport,41.16350173950195,-73.1261978149414,9,medium_airport
CLL,Easterwood Field,30.58860016,-96.36380005,320,medium_airport
EGE,Eagle County Regional Airport,39.64260101,-106.9179993,6548,medium_airport
BJC,Rocky Mountain Metropolitan Airport,39.90879822,-105.1169968,5673,medium_airport
IAG,Niagara Falls International Airport,43.1072998046875,-78.94619750976562,589,medium_airport
OGD,Ogden Hinckley Airport,41.195899963379,-112.0120010376,4473,medium_airport
ITH,Ithaca Tompkins Regional Airport,42.49100112915039,-76.4583969116211,1099,medium_airport
CRG,Jacksonville Executive at Craig Airport,30.3362998962,-81.51439666750001,41,medium_airport
SDM,Brown Field Municipal Airport,32.572299957275,-116.98000335693,526,medium_airport
HAF,Half Moon Bay Airport,37.513401031499995,-122.500999451,66,small_airport
DWH,David Wayne Hooks Memorial Airport,30.0618000031,-95.55280303960001,152,small_airport
HII,Lake Havasu City Airport,34.571098,-114.358002,783,small_airport
NOT,Marin County Airport - Gnoss Field,38.143600463867,-122.55599975586,2,small_airport
PIA,General Wayne A. Downing Peoria International Airport,40.664199829100006,-89.6932983398,660,large_airport
AGS,Augusta Regional At Bush Field,33.36989974975586,-81.9645004272461,144,large_airport
BMI,Central Illinois Regional Airport at Bloomington-Normal,40.47710037,-88.91590118,871,large_airport
TRI,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,1519,large_airport
BZN,Gallatin Field,45.77750015,-111.1529999,4473,medium_airport
CYS,Cheyenne Regional Jerry Olson Field,41.15570068,-104.8119965,6159,medium_airport
ACT,Waco Regional Airport,31.611299514770508,-97.23049926757812,516,medium_airport
MOD,Modesto City Co-Harry Sham Field,37.62580109,-120.9540024,97,medium_airport
MKC,Charles B. Wheeler Downtown Airport,39.123199462890625,-94.5927963256836,759,medium_airport
PGA,Page Municipal Airport,36.92610168,-111.447998,4316,medium_airport
CNO,Chino Airport,33.97470093,-117.637001,650,small_airport
PGD,Charlotte County Airport,26.92020035,-81.9905014,26,small_airport
RFD,Chicago Rockford International Airport,42.19540023803711,-89.09719848632812,742,large_airport
EVV,Evansville Regional Airport,38.0369987488,-87.5324020386,418,medium_airport
HYA,Barnstable Municipal Boardman Polando Field,41.66930008,-70.28040314,54,medium_airport
LSE,La Crosse Municipal Airport,43.879002,-91.256699,655,medium_airport
FTY,Fulton County Airport Brown Field,33.7790985107,-84.5214004517,841,medium_airport
SCK,Stockton Metropolitan Airport,37.894199371338,-121.2379989624,33,medium_airport
BLH,Blythe Airport,33.6192016602,-114.717002869,399,medium_airport
WJF,General WM J Fox Airfield,34.74110031,-118.2190018,2351,medium_airport
TRM,Jacqueline Cochran Regional Airport,33.62670135498,-116.16000366211,-115,medium_airport
RBL,Red Bluff Municipal Airport,40.1506996155,-122.251998901,352,medium_airport
AUN,Auburn Municipal Airport,38.95479965,-121.0820007,1539,small_airport
RBD,Dallas Executive Airport,32.6809005737,-96.8682022095,660,small_airport
FSM,Fort Smith Regional Airport,35.33660125732422,-94.36740112304688,469,large_airport
IDA,Idaho Falls Regional Airport,43.514599,-112.070999,4744,medium_airport
TTN,Trenton Mercer Airport,40.27669906616211,-74.8134994506836,213,medium_airport
IGM,Kingman Airport,35.259498596191406,-113.93800354003906,3449,small_airport
RAL,Riverside Municipal Airport,33.95190048,-117.4449997,819,medium_airport
SSI,Malcolm McKinnon Airport,31.15180016,-81.39129639,19,medium_airport
FPR,St Lucie County International Airport,27.49510002,-80.36830139,24,medium_airport
TMB,Kendall-Tamiami Executive Airport,25.6478996277,-80.432800293,8,medium_airport
ATW,Appleton International Airport,44.258098602299995,-88.5190963745,918,small_airport
CGZ,Casa Grande Municipal Airport,32.954899,-111.766998,1464,small_airport
FCM,Flying Cloud Airport,44.8272018433,-93.45709991460001,906,small_airport
PWA,Wiley Post Airport,35.53419876,-97.64710236,1300,small_airport
CPR,Casper-Natrona County International Airport,42.908001,-106.463997,5350,medium_airport
AHN,Athens Ben Epps Airport,33.94860076904297,-83.32630157470703,808,medium_airport
GFK,Grand Forks International Airport,47.949299,-97.176102,845,medium_airport
PSM,Portsmouth International at Pease Airport,43.0778999329,-70.8233032227,100,medium_airport
TVC,Cherry Capital Airport,44.74140167236328,-85.58219909667969,624,medium_airport
IPT,Williamsport Regional Airport,41.241798400878906,-76.92109680175781,529,medium_airport
LNS,Lancaster Airport,40.121700286865234,-76.29609680175781,403,medium_airport
ORH,Worcester Regional Airport,42.26729965209961,-71.87570190429688,1009,medium_airport
GLS,Scholes International At Galveston Airport,29.265300750732422,-94.86039733886719,6,medium_airport
ABI,Abilene Regional Airport,32.4113006592,-99.68190002440001,1791,medium_airport
IPL,Imperial County Airport,32.834201812699995,-115.57900238,-54,medium_airport
EEN,Dillant Hopkins Airport,42.898399353027344,-72.27079772949219,488,medium_airport
MHR,Sacramento Mather Airport,38.55390167,-121.2979965,98,medium_airport
CDW,Essex County Airport,40.875198364300005,-74.2814025879,173,small_airport
FDK,Frederick Municipal Airport,39.417598724399994,-77.3742980957,303,small_airport
HHH,Hilton Head Airport,32.2243995667,-80.6975021362,19,small_airport
FFA,First Flight Airport,36.0181999207,-75.67130279540001,13,small_airport
LCI,Laconia Municipal Airport,43.5727005005,-71.4188995361,545,small_airport
MNZ,Manassas Regional Airport/Harry P. Davis Field,38.72140121,-77.51540375,192,small_airport
MEV,Minden-Tahoe Airport,39.00030136,-119.7509995,4722,small_airport
ASH,Boire Field,42.7817001343,-71.51480102539999,199,small_airport
OCF,Ocala International Airport - Jim Taylor Field,29.17259979,-82.22419739,90,small_airport
RNT,Renton Municipal Airport,47.4930992126,-122.216003418,32,small_airport
ACY,Atlantic City International Airport,39.45759963989258,-74.57720184326172,75,medium_airport
CDC,Cedar City Regional Airport,37.70100021362305,-113.0989990234375,5622,medium_airport
GFL,Floyd Bennett Memorial Airport,43.3412017822,-73.6102981567,328,medium_airport
SNS,Salinas Municipal Airport,36.662799835205,-121.60600280762,85,medium_airport
BRO,Brownsville South Padre Island International Airport,25.90679931640625,-97.4259033203125,22,medium_airport
FAY,Fayetteville Regional Grannis Field,34.9911994934082,-78.88030242919922,189,medium_airport
HLN,Helena Regional Airport,46.6068000793457,-111.98300170898438,3877,medium_airport
SJT,San Angelo Regional Mathis Field,31.35770034790039,-100.49600219726562,1919,medium_airport
TYR,Tyler Pounds Regional Airport,32.35409927368164,-95.40239715576172,544,medium_airport
HVN,Tweed New Haven Airport,41.26369858,-72.88680267,12,medium_airport
DET,Coleman A. Young Municipal Airport,42.40919876,-83.00990295,626,medium_airport
YIP,Willow Run Airport,42.23789978,-83.53040314,716,medium_airport
MMU,Morristown Municipal Airport,40.799400329589844,-74.41490173339844,187,medium_airport
OSU,The Ohio State University Airport - Don Scott Field,40.0798,-83.072998,905,medium_airport
MER,Castle Airport,37.38050079,-120.5680008,191,medium_airport
SCE,University Park Airport,40.8493003845,-77.84870147710001,1239,medium_airport
LZU,Gwinnett County Briscoe Field,33.97809982,-83.96240234,1061,small_airport
LXV,Lake County Airport,39.220298767100005,-106.317001343,9927,small_airport
OWD,Norwood Memorial Airport,42.1904983521,-71.1728973389,49,medium_airport
SPI,Abraham Lincoln Capital Airport,39.84410095,-89.67790222,598,large_airport
BGM,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,1636,medium_airport
LRD,Laredo International Airport,27.543800354003906,-99.46160125732422,508,medium_airport
PSC,Tri Cities Airport,46.26470184326172,-119.11900329589844,410,medium_airport
PTK,Oakland County International Airport,42.665500640869,-83.420097351074,980,medium_airport
MCC,Mc Clellan Airfield,38.66759872,-121.401001,77,medium_airport
DPA,Dupage Airport,41.90779877,-88.24859619,759,medium_airport
FMY,Page Field,26.58659935,-81.86329650879999,17,medium_airport
CIC,Chico Municipal Airport,39.79539871,-121.8580017,240,small_airport
FNL,Northern Colorado Regional Airport,40.451804,-105.011,5016,small_airport
PVF,Placerville Airport,38.724201202393,-120.75299835205,2585,small_airport
PVC,Provincetown Municipal Airport,42.0718994141,-70.2213973999,9,small_airport
GIF,Winter Haven Regional Airport - Gilbert Field,28.062901,-81.753304,145,small_airport
CSG,Columbus Metropolitan Airport,32.516300201416016,-84.93890380859375,397,medium_airport
LBF,North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981,2777,medium_airport
EKO,Elko Regional Airport,40.82490158081055,-115.79199981689453,5140,medium_airport
JNU,Juneau International Airport,58.35499954223633,-134.5760040283203,21,medium_airport
BAF,Westfield-Barnes Regional Airport,42.157799,-72.715599,271,medium_airport
UKI,Ukiah Municipal Airport,39.125999450684,-123.20099639893,614,medium_airport
HHR,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,66,medium_airport
CRE,Grand Strand Airport,33.8116989136,-78.72389984130001,32,medium_airport
PWK,Chicago Executive Airport,42.114222,-87.901494,647,medium_airport
HLI,Hollister Municipal Airport,36.8932991028,-121.410003662,230,small_airport
JVL,Southern Wisconsin Regional Airport,42.620300293,-89.0416030884,808,small_airport
POC,Brackett Field,34.091598510742,-117.78199768066,1011,small_airport
OCN,Oceanside Municipal Airport,33.217300415039,-117.35399627686,28,small_airport
PHK,Palm Beach County Glades Airport,26.78499985,-80.69339752,16,small_airport
VNC,Venice Municipal Airport,27.071599960327,-82.440299987793,18,small_airport
